doNo,subDoNo,mngFctryCd,facBranchCd,shipperCode,setCd,cntNo,yr,ssnCd,dptPortCd,cntry,exf,packKey,epc,SOnumber,PO,SKU,UPC
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD3B9,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD3B8,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD3B6,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD3B4,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD3B3,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD3B0,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD3AF,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD23D,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD23B,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD23A,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD239,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD238,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD237,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD235,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD232,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD231,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD230,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD22D,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD22C,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD22B,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD22A,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD229,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD226,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD225,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD223,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD222,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD221,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD21F,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD21E,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD21D,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD21C,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD21B,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD21A,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD219,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1FC,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1F9,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1F4,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1F3,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1F1,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1E1,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1C7,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1C6,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1C2,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1C1,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1BE,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1BD,s,s,s,2000187123163
D2524-464823-013-02,,,,57,69-006-000,11,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900600000011,00B07A14EC0C072E90EDD1BC,s,s,s,2000187123163
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD485,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD47E,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD47C,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD478,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD477,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD475,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD474,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD46E,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD46A,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD469,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD468,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD467,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD466,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD464,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD463,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD462,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD461,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD460,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD45F,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD45E,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD45D,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3F4,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3F3,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3F2,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3F1,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3EF,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3ED,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3EC,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3E5,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3E4,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3E1,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3DF,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3DE,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3DD,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3DB,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3DA,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3D9,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3D7,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3D6,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3D5,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3D4,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3D3,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3CF,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3CE,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD3A5,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD399,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD392,s,s,s,2000187123156
D2524-464823-013-01,,,,57,69-005-000,6,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130142576900500000006,00B07A14EC0C06EE90EDD38F,s,s,s,2000187123156
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD4C4,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD4B6,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD4B5,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD4A9,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD44D,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD449,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD447,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD446,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD445,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD444,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD443,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD441,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD41C,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD41B,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD41A,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD418,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD417,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD416,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD415,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD414,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD413,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD412,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD411,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD40F,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD40E,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD40B,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD40A,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD409,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD408,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD407,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD406,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD403,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD402,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD401,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3FF,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3FE,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3FD,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3FC,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3FB,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3FA,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3F9,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3F7,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3F5,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3F2,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3ED,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3EC,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3EB,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,1,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000001,00B07A14EC0C06AE90EDD3EA,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,4,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000004,00B07A14EC0C06AE90EDD583,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,4,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000004,00B07A14EC0C06AE90EDD57B,s,s,s,2000187123149
D2524-464823-013-02,,,,57,69-004-000,4,2024,2,VNSGN,Ho Chi Minh,2024-01-13,25244648230130242576900400000004,00B07A14EC0C06AE90EDD57A,s,s,s,2000187123149
