doNo,subDoNo,mngFctryCd,facBranchCd,shipperCode,setCd,cntNo,yr,ssnCd,dptPortCd,cntry,exf,packKey,epc,SOnumber,PO,SKU,UPC
D0424-465189-017-01,1,005O,14,1373,09-005-000,538,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142140900500000538,00B07A14F815FE6F8A000986,s,s,s,2000190225212
D0424-465189-017-01,1,005O,14,1373,09-005-000,538,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142140900500000538,00B07A14F815FE6F8A000985,s,s,s,2000190225212
D0424-465189-017-01,1,005O,14,1373,09-005-000,538,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142140900500000538,00B07A14F815FE6F8A00096F,s,s,s,2000190225212
D0424-465189-017-01,1,005O,14,1373,09-005-000,538,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142140900500000538,00B07A14F815FE6F8A00096E,s,s,s,2000190225212
D0424-465189-017-01,1,005O,14,1373,09-005-000,538,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142140900500000538,00B07A14F815FE6F8A00096D,s,s,s,2000190225212
D0424-465189-017-01,1,005O,14,1373,09-005-000,538,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142140900500000538,00B07A14F815FE6F8A00096B,s,s,s,2000190225212
D0424-465189-017-01,1,005O,14,1373,09-005-000,538,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142140900500000538,00B07A14F815FE6F8A000966,s,s,s,2000190225212
D0424-465189-017-01,1,005O,14,1373,09-005-000,538,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142140900500000538,00B07A14F815FE6F8A000962,s,s,s,2000190225212
D0424-465189-017-01,1,005O,14,1373,09-005-000,538,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142140900500000538,00B07A14F815FE6F8A000950,s,s,s,2000190225212
D0424-465189-017-01,1,005O,14,1373,09-005-000,538,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142140900500000538,00B07A14F815FE6F8A00023F,s,s,s,2000190225212
D0424-465189-017-01,1,005O,14,1373,09-005-000,538,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142140900500000538,00B07A14F815FE6F8A00022B,s,s,s,2000190225212
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000094,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00008D,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000064,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00005F,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00005D,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000057,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000054,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00004B,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000045,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00003D,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000036,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000034,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00002D,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00002A,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000022,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000021,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00001E,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000012,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00000F,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00000D,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00000C,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A00000A,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000008,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,57-006-000,585,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142145700600000585,00B07A14F81600AF8A000007,s,s,s,2000190225304
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000435,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000434,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000433,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000430,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A00042F,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A00042E,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A00042D,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A00042C,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A00042B,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A00042A,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000427,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000426,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000425,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000423,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000422,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000421,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A00041F,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A00041E,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A00041B,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A00041A,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000416,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000415,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A00000A,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-002-000,590,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900200000590,00B07A14F81601AF8A000009,s,s,s,2000190225342
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A000503,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004FE,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004FC,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004F7,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004F4,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004F3,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004F2,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004EF,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004EC,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004EA,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004E9,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004E5,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004E0,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004DF,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004DE,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004DC,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A0004D9,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A000040,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A000039,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A000033,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A000032,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A000031,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A000030,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-003-000,594,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900300000594,00B07A14F81601EF8A000007,s,s,s,2000190225359
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A00058B,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A00058A,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000589,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000588,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000582,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000580,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000579,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000578,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000576,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000573,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000572,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000571,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000570,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A00056F,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A00056E,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A00056D,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A00056C,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A00056B,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000569,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000567,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000565,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000564,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A000563,s,s,s,2000190225373
D0424-465189-017-01,1,005O,14,1373,69-005-000,613,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890170142146900500000613,00B07A14F816026F8A00055E,s,s,s,2000190225373
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A0000C8,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A00008F,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000084,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000082,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000080,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A00007D,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A00007C,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A00007A,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000079,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000062,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000043,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A00003F,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A00003E,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A00003D,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000023,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A00001E,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A00001C,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A00001B,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A00001A,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000017,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000013,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000012,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000011,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-002-000,83,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000200000083,00B07A14F815FBAF8A000010,s,s,s,2000190225106
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A000382,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A00037E,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A000377,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A000374,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A000372,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A000357,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A000355,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A00034E,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A00034D,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A00034B,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A000348,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A000343,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A00033F,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A00033E,s,s,s,2000190225113
D0424-465189-013-01,1,005O,14,1373,00-003-000,90,2024,2,KHPNH,Phnom Penh,2024-05-09,04244651890130142140000300000090,00B07A14F815FBEF8A00033C,s,s,s,2000190225113
