doNo,subDoNo,mngFctryCd,facBranchCd,shipperCode,setCd,cntNo,yr,ssnCd,dptPortCd,cntry,exf,packKey,epc,SOnumber,PO,SKU,UPC
D0124-470050-005-05,1,01FA,21,8958,08-005-000,30,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000030,00B07A14F039C75120001A7B,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,30,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000030,00B07A14F039C751200018F8,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,30,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000030,00B07A14F039C7512000186B,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,30,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000030,00B07A14F039C7512000185A,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,30,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000030,00B07A14F039C75120001815,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,30,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000030,00B07A14F039C751200017AD,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,30,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000030,00B07A14F039C751200017A9,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,30,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000030,00B07A14F039C751200017A4,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-003-000,1,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000001,00B07A14F039C6D1200009B3,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,1,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000001,00B07A14F039C6D1200009B2,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,1,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000001,00B07A14F039C6D1200009B1,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,1,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000001,00B07A14F039C6D1200009A6,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,1,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000001,00B07A14F039C6D1200009A5,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,1,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000001,00B07A14F039C6D120000995,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,1,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000001,00B07A14F039C6D12000095E,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,1,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000001,00B07A14F039C6D1200008EE,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-005-000,28,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000028,00B07A14F039C75120001DA1,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,28,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000028,00B07A14F039C75120001D99,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,28,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000028,00B07A14F039C75120001C18,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,28,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000028,00B07A14F039C75120001A8F,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,28,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000028,00B07A14F039C751200018A1,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,28,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000028,00B07A14F039C751200017AF,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,28,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000028,00B07A14F039C751200017AA,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,28,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000028,00B07A14F039C751200017A2,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,33,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000033,00B07A14F039C75120001C39,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,33,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000033,00B07A14F039C75120001AEA,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,33,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000033,00B07A14F039C751200019C0,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,33,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000033,00B07A14F039C751200019B0,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,33,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000033,00B07A14F039C7512000191D,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,33,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000033,00B07A14F039C75120001733,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,33,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000033,00B07A14F039C75120001673,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,33,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000033,00B07A14F039C75120001625,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,36,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000036,00B07A14F039C75120001CE6,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,36,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000036,00B07A14F039C75120001B8D,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,36,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000036,00B07A14F039C75120001B89,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,36,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000036,00B07A14F039C751200017F5,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,36,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000036,00B07A14F039C751200017B3,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,36,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000036,00B07A14F039C7512000177C,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,36,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000036,00B07A14F039C75120001738,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,36,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000036,00B07A14F039C75120001716,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-004-000,24,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000024,00B07A14F039C7112000165A,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,24,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000024,00B07A14F039C711200015A7,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,24,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000024,00B07A14F039C7112000155A,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,24,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000024,00B07A14F039C71120001531,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,24,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000024,00B07A14F039C71120001396,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,24,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000024,00B07A14F039C7112000123F,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,24,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000024,00B07A14F039C711200011ED,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,24,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000024,00B07A14F039C711200011A2,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-005-000,35,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000035,00B07A14F039C75120001D2B,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,35,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000035,00B07A14F039C75120001B71,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,35,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000035,00B07A14F039C75120001A9B,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,35,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000035,00B07A14F039C75120001A10,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,35,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000035,00B07A14F039C751200019D9,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,35,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000035,00B07A14F039C75120001956,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,35,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000035,00B07A14F039C75120001879,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,35,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000035,00B07A14F039C7512000178E,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-003-000,2,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000002,00B07A14F039C6D120000962,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,2,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000002,00B07A14F039C6D120000943,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,2,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000002,00B07A14F039C6D12000090C,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,2,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000002,00B07A14F039C6D12000090A,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,2,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000002,00B07A14F039C6D1200008FC,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,2,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000002,00B07A14F039C6D1200008EB,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,2,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000002,00B07A14F039C6D1200008E0,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,2,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000002,00B07A14F039C6D120000829,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-004-000,20,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000020,00B07A14F039C7112000150D,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,20,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000020,00B07A14F039C71120001454,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,20,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000020,00B07A14F039C71120001406,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,20,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000020,00B07A14F039C711200012CE,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,20,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000020,00B07A14F039C711200012A6,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,20,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000020,00B07A14F039C7112000122F,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,20,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000020,00B07A14F039C71120001223,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,20,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000020,00B07A14F039C7112000113B,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,11,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000011,00B07A14F039C7112000154D,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,11,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000011,00B07A14F039C7112000134C,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,11,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000011,00B07A14F039C711200012E6,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,11,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000011,00B07A14F039C71120001218,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,11,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000011,00B07A14F039C711200011DD,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,11,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000011,00B07A14F039C711200011DC,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,11,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000011,00B07A14F039C711200011C4,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,11,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000011,00B07A14F039C71120001121,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,18,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000018,00B07A14F039C71120001446,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,18,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000018,00B07A14F039C71120001303,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,18,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000018,00B07A14F039C711200012C9,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,18,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000018,00B07A14F039C7112000129E,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,18,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000018,00B07A14F039C71120001291,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,18,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000018,00B07A14F039C711200011AE,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,18,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000018,00B07A14F039C7112000114C,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,18,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000018,00B07A14F039C7112000111D,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-005-000,29,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000029,00B07A14F039C75120001A0C,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,29,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000029,00B07A14F039C75120001969,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,29,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000029,00B07A14F039C75120001962,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,29,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000029,00B07A14F039C75120001957,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,29,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000029,00B07A14F039C751200018F6,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,29,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000029,00B07A14F039C75120001861,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,29,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000029,00B07A14F039C751200017EA,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,29,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000029,00B07A14F039C751200017B0,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-003-000,9,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000009,00B07A14F039C6D120000964,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,9,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000009,00B07A14F039C6D1200008C8,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,9,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000009,00B07A14F039C6D120000877,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,9,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000009,00B07A14F039C6D120000871,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,9,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000009,00B07A14F039C6D120000853,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,9,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000009,00B07A14F039C6D120000847,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,9,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000009,00B07A14F039C6D120000841,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-003-000,9,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800300000009,00B07A14F039C6D120000812,s,s,s,2000188591633
D0124-470050-005-05,1,01FA,21,8958,08-004-000,13,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000013,00B07A14F039C711200016C8,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,13,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000013,00B07A14F039C71120001565,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,13,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000013,00B07A14F039C71120001548,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,13,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000013,00B07A14F039C711200013C5,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,13,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000013,00B07A14F039C71120001395,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,13,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000013,00B07A14F039C7112000137C,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,13,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000013,00B07A14F039C71120001273,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,13,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000013,00B07A14F039C71120001118,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,26,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000026,00B07A14F039C711200016A2,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,26,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000026,00B07A14F039C71120001669,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,26,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000026,00B07A14F039C711200015EB,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,26,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000026,00B07A14F039C711200015E1,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,26,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000026,00B07A14F039C711200015D8,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,26,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000026,00B07A14F039C71120001470,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,26,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000026,00B07A14F039C7112000135E,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-004-000,26,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800400000026,00B07A14F039C711200012F9,s,s,s,2000188591640
D0124-470050-005-05,1,01FA,21,8958,08-005-000,31,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000031,00B07A14F039C75120001A76,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,31,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000031,00B07A14F039C7512000181B,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,31,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000031,00B07A14F039C751200017D2,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,31,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000031,00B07A14F039C75120001799,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,31,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000031,00B07A14F039C75120001775,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,31,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000031,00B07A14F039C75120001745,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,31,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000031,00B07A14F039C75120001737,s,s,s,2000188591657
D0124-470050-005-05,1,01FA,21,8958,08-005-000,31,2024,3,KHPNH,Phnom Penh,2024-05-15,01244700500050543210800500000031,00B07A14F039C75120001722,s,s,s,2000188591657
